Year,District,Plant Month,Crop,Rainfall(mm),Temperature(C),Humidity(%),Soil pH,Growing Days,Harvest Month,Harvest Price(LKR/kg)
2015,Badulla,January,Tomato,318,26.8,68,6.9,90,April,226.78
2015,Badulla,February,Tomato,138,30.5,81,5.8,90,May,225.58
2015,Badulla,March,Tomato,171,29.3,60,6.8,90,June,269.38
2015,Badulla,April,Tomato,138,22.3,85,6.9,90,July,233.02
2015,Badulla,May,Tomato,84,25.2,66,5.8,90,August,183.56
2015,Badulla,June,Tomato,205,32.2,60,5.9,90,September,196.09
2015,Badulla,July,Tomato,176,32.4,79,6.5,90,October,240.62
2015,Badulla,August,Tomato,173,28.5,75,5.6,90,November,180.61
2015,Badulla,September,Tomato,197,22.1,92,7.1,90,December,282.19
2015,Badulla,October,Tomato,199,29,78,6.1,90,January,194.15
2015,Badulla,November,Tomato,108,26.2,89,6.8,90,February,244.96
2015,Badulla,December,Tomato,252,29.1,90,6.8,90,March,270.86
2015,Badulla,January,Chili,151,29.9,65,6.4,150,June,800.18
2015,Badulla,February,Chili,225,21,67,5.6,150,July,808.94
2015,Badulla,March,Chili,298,22.6,69,5.8,150,August,947.02
2015,Badulla,April,Chili,266,21.5,73,6.7,150,September,782.47
2015,Badulla,May,Chili,301,25.8,63,6.3,150,October,793.46
2015,Badulla,June,Chili,273,27.3,89,6.6,150,November,701.18
2015,Badulla,July,Chili,51,25.1,60,6.8,150,December,822.74
2015,Badulla,August,Chili,63,25.5,64,6.4,150,January,589.62
2015,Badulla,September,Chili,75,32.8,90,5.6,150,February,746.49
2015,Badulla,October,Chili,109,30,86,6.1,150,March,963.6
2015,Badulla,November,Chili,269,31.3,84,6.1,150,April,869.73
2015,Badulla,December,Chili,316,21.7,82,5.7,150,May,1009.28
2015,Badulla,January,Big Onion,241,26.9,74,6.9,105,May,300.93
2015,Badulla,February,Big Onion,192,26,87,6.4,105,June,311
2015,Badulla,March,Big Onion,166,26,69,6,105,July,328.11
2015,Badulla,April,Big Onion,97,20.4,86,6.5,105,August,327.94
2015,Badulla,May,Big Onion,48,23.1,64,5.7,105,September,192.54
2015,Badulla,June,Big Onion,64,23.2,62,6.2,105,October,222.65
2015,Badulla,July,Big Onion,151,29.8,63,5.7,105,November,336.52
2015,Badulla,August,Big Onion,159,30.6,80,6.5,105,December,303.38
2015,Badulla,September,Big Onion,204,23.1,69,7.2,105,January,265.69
2015,Badulla,October,Big Onion,251,23.9,63,6.4,105,February,276.25
2015,Badulla,November,Big Onion,129,28.1,87,6.4,105,March,194.53
2015,Badulla,December,Big Onion,216,32.2,84,6.8,105,April,235.31
2015,Badulla,January,Red Onion,253,25.3,79,6.1,95,April,420.93
2015,Badulla,February,Red Onion,282,23.1,74,6,95,May,411.09
2015,Badulla,March,Red Onion,277,31.9,86,7.1,95,June,379.53
2015,Badulla,April,Red Onion,108,25,76,5.8,95,July,398.31
2015,Badulla,May,Red Onion,270,31,65,6.4,95,August,436.68
2015,Badulla,June,Red Onion,66,23.5,62,7,95,September,302.01
2015,Badulla,July,Red Onion,151,26.2,81,6,95,October,453.39
2015,Badulla,August,Red Onion,148,32.2,67,6.8,95,November,420.91
2015,Badulla,September,Red Onion,164,29,73,6.2,95,December,312.76
2015,Badulla,October,Red Onion,204,30.1,84,6.3,95,January,398.73
2015,Badulla,November,Red Onion,197,23.4,92,7,95,February,360.36
2015,Badulla,December,Red Onion,280,29.9,80,7.1,95,March,340.35
2015,Badulla,January,Potato,251,20.6,74,6.8,110,May,227.92
2015,Badulla,February,Potato,253,23.8,72,6.1,110,June,293.37
2015,Badulla,March,Potato,165,26.5,81,5.9,110,July,372.89
2015,Badulla,April,Potato,291,26,82,5.8,110,August,354.66
2015,Badulla,May,Potato,290,22.4,63,6.4,110,September,376.03
2015,Badulla,June,Potato,78,32.3,63,6.8,110,October,299.23
2015,Badulla,July,Potato,158,20.9,69,5.5,110,November,316.03
2015,Badulla,August,Potato,231,20.8,90,6.6,110,December,227.83
2015,Badulla,September,Potato,312,27.2,60,5.5,110,January,354.99
2015,Badulla,October,Potato,314,32.7,61,6.4,110,February,350.61
2015,Badulla,November,Potato,260,30.5,71,5.7,110,March,242.34
2015,Badulla,December,Potato,116,23.1,76,6.9,110,April,273.12
2015,Badulla,January,Beans,243,21,85,6.3,75,March,358.37
2015,Badulla,February,Beans,155,23.9,65,6.6,75,April,505.97
2015,Badulla,March,Beans,56,21.2,84,6.1,75,May,414.24
2015,Badulla,April,Beans,44,29.1,65,6.3,75,June,404.14
2015,Badulla,May,Beans,209,27.4,66,7,75,July,520.6
2015,Badulla,June,Beans,157,22.7,90,6,75,August,521.8
2015,Badulla,July,Beans,183,31.7,62,5.8,75,September,504.1
2015,Badulla,August,Beans,48,32.5,69,6.8,75,October,471.05
2015,Badulla,September,Beans,243,32.1,79,5.8,75,November,357.71
2015,Badulla,October,Beans,239,28.8,81,6.2,75,December,477.54
2015,Badulla,November,Beans,80,26.5,82,5.6,75,January,404.9
2015,Badulla,December,Beans,78,24.4,85,7.1,75,February,378.33
2015,Badulla,January,Carrot,179,30.2,88,6.3,95,April,317.95
2015,Badulla,February,Carrot,232,25.6,84,5.6,95,May,369.99
2015,Badulla,March,Carrot,166,29.3,65,6,95,June,322.74
2015,Badulla,April,Carrot,118,29.6,80,6.1,95,July,265.62
2015,Badulla,May,Carrot,197,25.8,77,5.7,95,August,264.78
2015,Badulla,June,Carrot,260,25.8,92,6.2,95,September,252.7
2015,Badulla,July,Carrot,221,27.2,80,7,95,October,249.94
2015,Badulla,August,Carrot,251,25,65,6.7,95,November,358.29
2015,Badulla,September,Carrot,164,27.4,70,6.7,95,December,281.06
2015,Badulla,October,Carrot,177,23.9,91,5.7,95,January,280.61
2015,Badulla,November,Carrot,181,25.5,90,6.8,95,February,319
2015,Badulla,December,Carrot,166,29.4,91,6.5,95,March,286.22
2015,Badulla,January,Cabbage,94,21.8,60,7.1,90,April,170.88
2015,Badulla,February,Cabbage,234,30.5,81,6.2,90,May,181.51
2015,Badulla,March,Cabbage,109,23.9,72,6.3,90,June,154.18
2015,Badulla,April,Cabbage,243,32.6,78,6.7,90,July,203.35
2015,Badulla,May,Cabbage,164,24.2,77,6.9,90,August,177.44
2015,Badulla,June,Cabbage,98,32.1,72,6.5,90,September,193.93
2015,Badulla,July,Cabbage,53,32.4,89,7.1,90,October,157.64
2015,Badulla,August,Cabbage,189,30.8,64,6.9,90,November,220.93
2015,Badulla,September,Cabbage,249,28.7,68,6.6,90,December,161.14
2015,Badulla,October,Cabbage,118,29.3,84,5.6,90,January,242
2015,Badulla,November,Cabbage,285,27.6,92,7.1,90,February,228.92
2015,Badulla,December,Cabbage,254,27.1,83,6.7,90,March,222.73
2015,Badulla,January,Green Gram,83,21.4,75,6.6,70,March,250.38
2015,Badulla,February,Green Gram,62,27.3,85,7.1,70,April,246.73
2015,Badulla,March,Green Gram,260,21.4,66,5.9,70,May,274.67
2015,Badulla,April,Green Gram,305,27.3,74,6.3,70,June,256.02
2015,Badulla,May,Green Gram,296,22,61,6.3,70,July,241.09
2015,Badulla,June,Green Gram,83,21.5,69,6.1,70,August,248.52
2015,Badulla,July,Green Gram,145,26.8,82,6.3,70,September,263.35
2015,Badulla,August,Green Gram,271,24.1,79,5.6,70,October,305.88
2015,Badulla,September,Green Gram,51,31,66,6.7,70,November,220.64
2015,Badulla,October,Green Gram,164,26.7,70,6.1,70,December,261.51
2015,Badulla,November,Green Gram,276,23,85,6.6,70,January,224.08
2015,Badulla,December,Green Gram,261,25.1,72,6.3,70,February,262.01
2015,Badulla,January,Cowpea,42,29.2,73,6,70,March,328.23
2015,Badulla,February,Cowpea,72,27.5,71,6.1,70,April,243.11
2015,Badulla,March,Cowpea,98,23.4,91,6.4,70,May,317.37
2015,Badulla,April,Cowpea,238,27.9,67,6.1,70,June,352.05
2015,Badulla,May,Cowpea,128,30.6,79,7.1,70,July,309.15
2015,Badulla,June,Cowpea,108,24.1,75,6,70,August,240.75
2015,Badulla,July,Cowpea,112,26.6,86,6.5,70,September,306.57
2015,Badulla,August,Cowpea,256,22.4,71,6.4,70,October,292.26
2015,Badulla,September,Cowpea,111,22.4,88,6.6,70,November,355.41
2015,Badulla,October,Cowpea,44,26.3,72,6.9,70,December,371.92
2015,Badulla,November,Cowpea,298,28.5,86,6.7,70,January,279.83
2015,Badulla,December,Cowpea,267,26.4,65,6.5,70,February,343.71
2015,Badulla,January,Groundnut,152,23.8,77,5.9,110,May,350.82
2015,Badulla,February,Groundnut,274,27.4,91,6.4,110,June,310.81
2015,Badulla,March,Groundnut,98,23.5,83,6.4,110,July,457.55
2015,Badulla,April,Groundnut,265,27.1,87,5.7,110,August,474.26
2015,Badulla,May,Groundnut,166,23.9,62,6.3,110,September,364.48
2015,Badulla,June,Groundnut,84,25.7,67,6.8,110,October,339.02
2015,Badulla,July,Groundnut,219,31.2,87,5.8,110,November,316.75
2015,Badulla,August,Groundnut,145,30.6,63,6.5,110,December,406.36
2015,Badulla,September,Groundnut,315,22.2,78,6,110,January,345.95
2015,Badulla,October,Groundnut,303,32.8,66,5.7,110,February,456.02
2015,Badulla,November,Groundnut,250,31.9,77,7,110,March,313.93
2015,Badulla,December,Groundnut,107,23.2,80,6.9,110,April,458.62
2015,Badulla,January,Maize,241,26.4,77,6.6,100,April,146.27
2015,Badulla,February,Maize,78,28.2,65,6.2,100,May,179.98
2015,Badulla,March,Maize,228,25.9,91,6.1,100,June,112.72
2015,Badulla,April,Maize,87,29.5,89,6.6,100,July,175.26
2015,Badulla,May,Maize,72,30.3,85,5.9,100,August,151.17
2015,Badulla,June,Maize,148,26.4,80,6.9,100,September,142.9
2015,Badulla,July,Maize,106,27.4,91,6.8,100,October,192.97
2015,Badulla,August,Maize,64,20.6,89,5.5,100,November,196.15
2015,Badulla,September,Maize,120,25.7,60,7.2,100,December,151
2015,Badulla,October,Maize,107,31.5,79,5.8,100,January,196.45
2015,Badulla,November,Maize,180,21.2,83,5.9,100,February,145.97
2015,Badulla,December,Maize,124,20.7,79,6.7,100,March,180.47
2015,Badulla,January,Pumpkin,259,28.5,66,5.5,120,May,145.05
2015,Badulla,February,Pumpkin,107,27.7,88,5.5,120,June,163.43
2015,Badulla,March,Pumpkin,101,32.8,87,6.7,120,July,145.13
2015,Badulla,April,Pumpkin,157,25,66,5.7,120,August,135.88
2015,Badulla,May,Pumpkin,193,21.8,68,6.6,120,September,161.88
2015,Badulla,June,Pumpkin,75,26.9,60,6.5,120,October,118.79
2015,Badulla,July,Pumpkin,219,29.4,69,7.1,120,November,156.75
2015,Badulla,August,Pumpkin,266,31.2,65,7,120,December,116.76
2015,Badulla,September,Pumpkin,103,27.7,84,6.1,120,January,141.07
2015,Badulla,October,Pumpkin,111,23.2,65,5.9,120,February,155.48
2015,Badulla,November,Pumpkin,185,30.1,61,6.9,120,March,160.31
2015,Badulla,December,Pumpkin,194,22.7,92,5.8,120,April,137.91
2015,Badulla,January,Brinjal,67,30.2,75,6.3,130,May,171.71
2015,Badulla,February,Brinjal,295,28.3,64,6.4,130,June,280.69
2015,Badulla,March,Brinjal,224,32.1,68,6.2,130,July,263.21
2015,Badulla,April,Brinjal,255,24.8,71,6.8,130,August,277.76
2015,Badulla,May,Brinjal,77,20.2,64,5.5,130,September,184.68
2015,Badulla,June,Brinjal,70,32.3,85,6.4,130,October,236.7
2015,Badulla,July,Brinjal,296,30,87,6.7,130,November,167.89
2015,Badulla,August,Brinjal,314,27,69,6,130,December,196.55
2015,Badulla,September,Brinjal,301,32,69,6.4,130,January,206.73
2015,Badulla,October,Brinjal,73,24,87,6.7,130,February,264.15
2015,Badulla,November,Brinjal,69,23.2,87,5.7,130,March,234.65
2015,Badulla,December,Brinjal,68,24,71,5.7,130,April,246.7
2015,Matale,January,Paddy,45,22.1,82,6.4,120,May,268.35
2015,Matale,February,Paddy,172,22.2,68,6.8,120,June,280.3
2015,Matale,March,Paddy,100,30,61,6.1,120,July,221.67
2015,Matale,April,Paddy,308,20.8,64,6.3,120,August,232.42
2015,Matale,May,Paddy,68,26.5,70,6.1,120,September,198.68
2015,Matale,June,Paddy,92,31.6,67,5.9,120,October,232.16
2015,Matale,July,Paddy,62,31.2,60,5.9,120,November,227.27
2015,Matale,August,Paddy,236,32,71,7.1,120,December,278.19
2015,Matale,September,Paddy,254,22.9,75,6.2,120,January,260.08
2015,Matale,October,Paddy,178,30.7,83,5.7,120,February,253.88
2015,Matale,November,Paddy,66,22.3,62,7.1,120,March,174.1
2015,Matale,December,Paddy,278,31.3,79,6.1,120,April,238.01
2015,Matale,January,Tomato,44,24.8,78,6.5,90,April,205.12
2015,Matale,February,Tomato,164,26,91,7.2,90,May,267.42
2015,Matale,March,Tomato,319,29.9,75,5.8,90,June,288.08
2015,Matale,April,Tomato,52,23,82,6.6,90,July,256.54
2015,Matale,May,Tomato,44,32.4,60,6.8,90,August,214.67
2015,Matale,June,Tomato,197,21.4,75,6.2,90,September,291.88
2015,Matale,July,Tomato,112,29.3,65,5.6,90,October,195.55
2015,Matale,August,Tomato,306,25.4,83,6.3,90,November,263.72
2015,Matale,September,Tomato,88,26.6,85,5.6,90,December,239.95
2015,Matale,October,Tomato,262,28.6,68,5.9,90,January,199.45
2015,Matale,November,Tomato,201,32,85,6.7,90,February,262.07
2015,Matale,December,Tomato,202,25.9,74,5.6,90,March,191.76
2015,Matale,January,Chili,95,22,70,6.3,150,June,703.81
2015,Matale,February,Chili,101,27,73,6.3,150,July,771.01
2015,Matale,March,Chili,101,21.2,79,6.9,150,August,876.1
2015,Matale,April,Chili,60,22.8,80,5.8,150,September,882.52
2015,Matale,May,Chili,222,25.2,63,6.7,150,October,679.58
2015,Matale,June,Chili,129,20.4,85,7,150,November,812.68
2015,Matale,July,Chili,167,21.2,66,6.9,150,December,625.41
2015,Matale,August,Chili,46,20.8,74,5.7,150,January,933.15
2015,Matale,September,Chili,230,28.9,65,6.5,150,February,678.97
2015,Matale,October,Chili,78,20.3,64,5.8,150,March,853.19
2015,Matale,November,Chili,105,21.2,81,5.7,150,April,986.53
2015,Matale,December,Chili,65,22.2,87,6.9,150,May,740.25
2015,Matale,January,Big Onion,55,25,87,5.8,105,May,219.71
2015,Matale,February,Big Onion,135,23.6,88,7,105,June,192.7
2015,Matale,March,Big Onion,165,28.4,91,6.2,105,July,270.1
2015,Matale,April,Big Onion,71,21.1,84,5.7,105,August,217.42
2015,Matale,May,Big Onion,309,23.2,61,7.2,105,September,304.79
2015,Matale,June,Big Onion,223,26.2,91,6.1,105,October,272.35
2015,Matale,July,Big Onion,204,25,71,5.5,105,November,277.07
2015,Matale,August,Big Onion,55,31.6,77,5.6,105,December,336.23
2015,Matale,September,Big Onion,311,24.6,74,7.2,105,January,202.52
2015,Matale,October,Big Onion,163,23.5,63,6.8,105,February,329.67
2015,Matale,November,Big Onion,238,24.6,71,5.8,105,March,276.38
2015,Matale,December,Big Onion,223,31.9,61,6.7,105,April,240.25
2015,Matale,January,Red Onion,112,27.3,72,6.9,95,April,432.68
2015,Matale,February,Red Onion,292,27,71,6.3,95,May,281.45
2015,Matale,March,Red Onion,159,27.8,61,6.4,95,June,262.64
2015,Matale,April,Red Onion,143,30.5,81,6.7,95,July,455.44
2015,Matale,May,Red Onion,205,20.8,69,6.5,95,August,455.12
2015,Matale,June,Red Onion,96,31,83,7.1,95,September,340.95
2015,Matale,July,Red Onion,242,27.6,81,6,95,October,291.15
2015,Matale,August,Red Onion,120,29.5,87,6.8,95,November,464.24
2015,Matale,September,Red Onion,202,22.3,82,5.9,95,December,386.18
2015,Matale,October,Red Onion,129,24.9,78,5.7,95,January,415.55
2015,Matale,November,Red Onion,240,31.1,62,5.8,95,February,329.33
2015,Matale,December,Red Onion,153,28.3,66,7.1,95,March,292.04
2015,Matale,January,Potato,79,23.1,80,5.8,110,May,384.36
2015,Matale,February,Potato,85,30.7,81,6.3,110,June,272.74
2015,Matale,March,Potato,167,29,82,5.9,110,July,244.45
2015,Matale,April,Potato,40,20.6,88,6.7,110,August,399.44
2015,Matale,May,Potato,251,26.4,84,6.1,110,September,292.56
2015,Matale,June,Potato,285,30.3,74,5.8,110,October,238.27
2015,Matale,July,Potato,57,23.8,80,5.9,110,November,243.85
2015,Matale,August,Potato,215,22.2,84,5.8,110,December,238.5
2015,Matale,September,Potato,87,24.4,90,6.7,110,January,302.64
2015,Matale,October,Potato,124,27.9,87,5.8,110,February,243.23
2015,Matale,November,Potato,145,32.7,86,6.7,110,March,354.97
2015,Matale,December,Potato,316,23.4,78,6,110,April,242.26
2015,Matale,January,Beans,241,27.4,91,5.8,75,March,386.6
2015,Matale,February,Beans,258,21.1,90,5.8,75,April,306.18
2015,Matale,March,Beans,127,28.3,65,6.3,75,May,327.72
2015,Matale,April,Beans,243,26.1,76,5.7,75,June,430.59
2015,Matale,May,Beans,134,24.8,84,6.1,75,July,406.99
2015,Matale,June,Beans,174,25.7,76,5.9,75,August,364.45
2015,Matale,July,Beans,71,22,66,5.6,75,September,382.51
2015,Matale,August,Beans,317,25.4,74,6.4,75,October,501.79
2015,Matale,September,Beans,307,25.4,90,6.5,75,November,356.55
2015,Matale,October,Beans,193,21,62,6.4,75,December,516.11
2015,Matale,November,Beans,115,21.6,88,5.8,75,January,536.25
2015,Matale,December,Beans,148,30.5,68,5.6,75,February,318.81
2015,Matale,January,Carrot,262,22.6,69,6.9,95,April,298.56
2015,Matale,February,Carrot,74,21.1,85,6.4,95,May,417.11
2015,Matale,March,Carrot,306,26,60,6.8,95,June,370.87
2015,Matale,April,Carrot,307,30.2,67,6.2,95,July,276.84
2015,Matale,May,Carrot,91,32,66,6.8,95,August,419.26
2015,Matale,June,Carrot,216,31.4,76,6.2,95,September,343.65
2015,Matale,July,Carrot,282,20.5,77,6.2,95,October,369.91
2015,Matale,August,Carrot,245,20.5,81,6.7,95,November,257.26
2015,Matale,September,Carrot,283,32,83,5.5,95,December,409.34
2015,Matale,October,Carrot,195,24,91,7,95,January,383.1
2015,Matale,November,Carrot,156,21.7,88,6.8,95,February,311.03
2015,Matale,December,Carrot,253,27.9,65,5.8,95,March,289.36
2015,Matale,January,Cabbage,248,29.6,83,6.9,90,April,190.65
2015,Matale,February,Cabbage,121,20.9,92,6.2,90,May,219.3
2015,Matale,March,Cabbage,308,31.4,61,5.8,90,June,229.52
2015,Matale,April,Cabbage,142,30.9,75,5.6,90,July,140.46
2015,Matale,May,Cabbage,224,29.2,77,6.1,90,August,185.14
2015,Matale,June,Cabbage,243,28.3,67,6.7,90,September,161.13
2015,Matale,July,Cabbage,290,27.7,71,7.1,90,October,186.25
2015,Matale,August,Cabbage,219,24.5,76,6.8,90,November,209.4
2015,Matale,September,Cabbage,185,20.4,63,5.8,90,December,196.8
2015,Matale,October,Cabbage,149,31.1,74,6.7,90,January,164.06
2015,Matale,November,Cabbage,249,26.7,60,6.3,90,February,149.29
2015,Matale,December,Cabbage,128,27.8,60,5.9,90,March,200.7
2015,Matale,January,Green Gram,196,29.3,77,6.2,70,March,253.73
2015,Matale,February,Green Gram,218,26,73,6.3,70,April,300.64
2015,Matale,March,Green Gram,243,27.6,60,6.4,70,May,298.33
2015,Matale,April,Green Gram,231,27.3,78,6,70,June,211.86
2015,Matale,May,Green Gram,72,24.4,77,6.6,70,July,329.39
2015,Matale,June,Green Gram,173,28.5,79,5.8,70,August,275.7
2015,Matale,July,Green Gram,163,31.7,85,6.6,70,September,301.2
2015,Matale,August,Green Gram,53,28.5,78,5.9,70,October,260.3
2015,Matale,September,Green Gram,238,29.6,72,6.1,70,November,306.29
2015,Matale,October,Green Gram,313,28.3,90,7,70,December,299.81
2015,Matale,November,Green Gram,299,23.9,70,6.9,70,January,331.73
2015,Matale,December,Green Gram,132,23.8,90,5.7,70,February,235.35
2015,Matale,January,Cowpea,133,32.3,81,6.6,70,March,247.34
2015,Matale,February,Cowpea,154,29.7,79,6.2,70,April,358.99
2015,Matale,March,Cowpea,230,23.4,78,6.3,70,May,229.79
2015,Matale,April,Cowpea,67,31.3,64,6.3,70,June,242.68
2015,Matale,May,Cowpea,101,31.3,84,6.4,70,July,279.4
2015,Matale,June,Cowpea,117,21.8,72,6.1,70,August,375.85
2015,Matale,July,Cowpea,274,21.9,71,6.8,70,September,291.91
2015,Matale,August,Cowpea,130,24.1,63,5.5,70,October,255.95
2015,Matale,September,Cowpea,126,27.5,70,6.3,70,November,338.28
2015,Matale,October,Cowpea,85,21.7,87,6.6,70,December,277.77
2015,Matale,November,Cowpea,284,25,62,6.4,70,January,332.75
2015,Matale,December,Cowpea,47,31.6,72,5.5,70,February,210.69
2015,Matale,January,Groundnut,167,22.9,82,6,110,May,308.42
2015,Matale,February,Groundnut,297,27.7,70,5.6,110,June,295.42
2015,Matale,March,Groundnut,188,25.9,81,6.2,110,July,441.59
2015,Matale,April,Groundnut,108,24.5,91,6.1,110,August,327.96
2015,Matale,May,Groundnut,246,20.2,74,6.7,110,September,314.91
2015,Matale,June,Groundnut,51,27.7,70,5.7,110,October,447.13
2015,Matale,July,Groundnut,59,24.9,76,6.8,110,November,427.07
2015,Matale,August,Groundnut,64,28.6,61,5.6,110,December,311.4
2015,Matale,September,Groundnut,267,24.9,76,6.3,110,January,319.91
2015,Matale,October,Groundnut,44,23.9,66,6.6,110,February,346.55
2015,Matale,November,Groundnut,110,25.4,66,6.4,110,March,425.84
2015,Matale,December,Groundnut,184,21.5,66,6.3,110,April,423.85
2015,Matale,January,Maize,174,30.8,72,6.1,100,April,149.38
2015,Matale,February,Maize,122,20.5,91,7,100,May,174.44
2015,Matale,March,Maize,286,24.3,60,5.5,100,June,120.51
2015,Matale,April,Maize,96,30.9,91,5.8,100,July,120.61
2015,Matale,May,Maize,301,21,66,7,100,August,170.49
2015,Matale,June,Maize,273,32.9,78,5.9,100,September,117.01
2015,Matale,July,Maize,129,31.4,78,6.1,100,October,173.41
2015,Matale,August,Maize,258,29.6,66,6.9,100,November,192.63
2015,Matale,September,Maize,44,31.1,70,6.1,100,December,193.01
2015,Matale,October,Maize,177,31.4,65,6.1,100,January,143.35
2015,Matale,November,Maize,98,25.2,89,6,100,February,147.21
2015,Matale,December,Maize,284,30.4,70,5.7,100,March,175.16
2015,Matale,January,Pumpkin,70,32.8,70,5.7,120,May,181.54
2015,Matale,February,Pumpkin,287,30.4,88,5.8,120,June,136.9
2015,Matale,March,Pumpkin,223,27.9,68,6.3,120,July,146
2015,Matale,April,Pumpkin,250,25.7,64,5.9,120,August,131.4
2015,Matale,May,Pumpkin,308,30,74,7.2,120,September,161.27
2015,Matale,June,Pumpkin,213,26.7,66,6.2,120,October,166.04
2015,Matale,July,Pumpkin,286,24.5,84,5.8,120,November,174.42
2015,Matale,August,Pumpkin,67,20.2,70,6.4,120,December,144.42
2015,Matale,September,Pumpkin,293,31.3,64,6.8,120,January,131.93
2015,Matale,October,Pumpkin,209,32.6,63,6.4,120,February,151.24
2015,Matale,November,Pumpkin,233,25.2,75,5.6,120,March,142.31
2015,Matale,December,Pumpkin,269,21.1,91,6.3,120,April,114.97
2015,Matale,January,Brinjal,294,29.7,61,5.7,130,May,209.45
2015,Matale,February,Brinjal,40,30.7,79,7,130,June,228.35
2015,Matale,March,Brinjal,273,32.4,83,6.9,130,July,260.39
2015,Matale,April,Brinjal,272,24.3,90,6.7,130,August,203.28
2015,Matale,May,Brinjal,271,21.5,74,5.5,130,September,202.25
2015,Matale,June,Brinjal,189,27.1,83,6.7,130,October,163.27
2015,Matale,July,Brinjal,124,26.4,86,5.7,130,November,234.47
2015,Matale,August,Brinjal,136,21.6,85,5.9,130,December,261.39
2015,Matale,September,Brinjal,137,29.3,66,6.8,130,January,163.36
